PD0478-C	16.771015	98.704491
PD0479-C	16.771015	98.704491
PD0480-C	16.771015	98.704491
PD0481-C	16.771015	98.704491
PD0482-C	16.771015	98.704491
PD0483-C	16.771015	98.704491
PD0484-C	16.771015	98.704491
PD0485-C	16.771015	98.704491
PD0487-C	16.771015	98.704491
PD0488-C	16.771015	98.704491
PD0489-C	16.771015	98.704491
PD0490-C	16.771015	98.704491
PD0491-C	16.771015	98.704491
PD0492-C	16.771015	98.704491
PD0493-C	16.771015	98.704491
PD0494-C	16.771015	98.704491
PD0495-C	16.771015	98.704491
PD0496-C	16.771015	98.704491
PD0497-C	16.771015	98.704491
PD0498-C	14.774883	104.46579
PD0499-C	14.774883	104.46579
PD0500-C	14.774883	104.46579
PD0501-C	14.774883	104.46579
PD0502-C	14.774883	104.46579
PD0503-C	9.998606	98.700714
PD0504-C	9.998606	98.700714
PD0505-C	9.998606	98.700714
PD0506-C	9.998606	98.700714
PD0507-C	9.998606	98.700714
PD0508-C	9.998606	98.700714
PD0509-Cx2	9.998606	98.700714
PD0510-C	9.998606	98.700714
PD0511-C	16.771015	98.704491
PD0512-C	16.771015	98.704491
PD0513-C	16.771015	98.704491
PD0514-C	16.771015	98.704491
PD0515-C	16.771015	98.704491
PD0516-C	16.771015	98.704491
PD0517-C	16.771015	98.704491
PD0518-C	16.771015	98.704491
PD0519-C	16.771015	98.704491
PD0520-C	16.771015	98.704491
PD0521-C	16.771015	98.704491
PD0522-C	16.771015	98.704491
PD0523-C	16.771015	98.704491
PD0524-C	16.771015	98.704491
PD0525-C	16.771015	98.704491
PD0526-C	16.771015	98.704491
PD0527-C	16.771015	98.704491
PD0528-C	16.771015	98.704491
PD0529-C	16.771015	98.704491
PD0530-C	16.771015	98.704491
PD0531-C	16.771015	98.704491
PD0532-C	16.771015	98.704491
PD0533-C	16.771015	98.704491
PD0534-C	16.771015	98.704491
PD0535-C	16.771015	98.704491
PD0536-C	16.771015	98.704491
PD0537-C	16.771015	98.704491
PD0538-C	16.771015	98.704491
PD0539-C	16.771015	98.704491
PD0540-C	16.771015	98.704491
PD0541-C	16.771015	98.704491
PD0543-C	16.771015	98.704491
PD0544-C	16.771015	98.704491
PD0545-C	16.771015	98.704491
PD0546-C	16.771015	98.704491
PD0547-C	16.771015	98.704491
PD0548-C	16.771015	98.704491
PD0549-C	16.771015	98.704491
PD0550-C	16.771015	98.704491
PD0552-C	16.771015	98.704491
PD0553-C	16.771015	98.704491
PD0554-C	16.771015	98.704491
PD0555-C	16.771015	98.704491
PD0556-C	16.771015	98.704491
PD0557-C	16.771015	98.704491
PD0558-C	16.771015	98.704491
PD0559-C	16.771015	98.704491
PD0561-C	16.771015	98.704491
PD0562-C	16.771015	98.704491
PD0563-C	16.771015	98.704491
PD0564-C	16.771015	98.704491
PD0565-C	16.771015	98.704491
PD0566-C	16.771015	98.704491
PD0567-C	16.771015	98.704491
PD0569-C	16.771015	98.704491
PD0570-C	16.771015	98.704491
PD0571-C	16.771015	98.704491
PD0572-C	16.771015	98.704491
PD0573-C	16.771015	98.704491
PD0574-C	16.771015	98.704491
PD0575-C	14.774883	104.46579
PD0576-C	14.774883	104.46579
PD0577-C	14.774883	104.46579
PD0578-C	14.774883	104.46579
PD0579-C	14.774883	104.46579
PD0580-C	14.774883	104.46579
PD0581-C	9.998606	98.700714
PD0582-C	9.998606	98.700714
PD0583-C	9.998606	98.700714
PD0584-C	9.998606	98.700714
PD0585-C	9.998606	98.700714
PD0586-C	9.998606	98.700714
PD0587-C	9.998606	98.700714
PD0589-C	9.998606	98.700714
PD0590-C	9.998606	98.700714
PD0591-C	9.998606	98.700714
PD0592-C	9.998606	98.700714
PD0626-C	16.771015	98.704491
PD0627-C	16.771015	98.704491
PD0629-C	16.771015	98.704491
PD0630-C	16.771015	98.704491
PD0632-C	16.771015	98.704491
PD0635-C	16.771015	98.704491
PD0636-C	16.771015	98.704491
PD0637-C	16.771015	98.704491
PD0638-C	16.771015	98.704491
PD0640-C	16.771015	98.704491
PD0648-C	9.998606	98.700714
PD0651-C	14.774883	104.46579
PD0658-C	14.774883	104.46579
PD0659-C	14.774883	104.46579
PD0660-C	14.774883	104.46579
PD0662-C	14.774883	104.46579
PD0663-C	14.774883	104.46579
PD0664-C	14.774883	104.46579
PD0665-C	14.774883	104.46579
PD0667-C	14.774883	104.46579
PD0668-C	14.774883	104.46579
PD0670-C	14.774883	104.46579
PF0004-C	10.885568	-1.086617
PF0006-C	10.885568	-1.086617
PF0007-C	10.885568	-1.086617
PF0008-C	10.885568	-1.086617
PF0009-C	10.885568	-1.086617
PF0010-C	10.885568	-1.086617
PF0011-C	10.885568	-1.086617
PF0012-C	10.885568	-1.086617
PF0016-C	10.885568	-1.086617
PF0020-C	10.885568	-1.086617
PF0021-C	10.885568	-1.086617
PF0022-C	10.885568	-1.086617
PF0024-C	10.885568	-1.086617
PF0025-C	10.885568	-1.086617
PF0026-C	10.885568	-1.086617
PF0027-C	10.885568	-1.086617
PF0028-C	10.885568	-1.086617
PF0029-C	10.885568	-1.086617
PF0030-C	10.885568	-1.086617
PF0031-C	10.885568	-1.086617
PF0032-C	10.885568	-1.086617
PF0033-C	10.885568	-1.086617
PF0035-C	10.885568	-1.086617
PF0036-C	10.885568	-1.086617
PF0037-C	10.885568	-1.086617
PF0038-C	10.885568	-1.086617
PF0039-C	10.885568	-1.086617
PF0040-C	10.885568	-1.086617
PF0041-C	10.885568	-1.086617
PF0042-C	10.885568	-1.086617
PF0043-C	10.885568	-1.086617
PF0044-C	10.885568	-1.086617
PF0045-C	10.885568	-1.086617
PF0046-C	10.885568	-1.086617
PF0047-C	10.885568	-1.086617
PF0048-C	10.885568	-1.086617
PF0049-C	10.885568	-1.086617
PF0050-C	10.885568	-1.086617
PF0051-C	10.885568	-1.086617
PF0052-C	10.885568	-1.086617
PF0053-C	10.885568	-1.086617
PF0054-C	10.885568	-1.086617
PF0055-C	10.885568	-1.086617
PF0057-C	10.885568	-1.086617
PF0058-C	10.885568	-1.086617
PF0062-C	10.885568	-1.086617
PF0063-C	10.885568	-1.086617
PF0064-C	10.885568	-1.086617
PF0065-C	10.885568	-1.086617
PF0066-C	10.885568	-1.086617
PF0069-C	10.885568	-1.086617
PF0073-C	10.885568	-1.086617
PF0074-C	10.885568	-1.086617
PF0075-C	10.885568	-1.086617
PF0077-C	10.885568	-1.086617
PF0078-C	10.885568	-1.086617
PF0079-C	10.885568	-1.086617
PF0080-C	10.885568	-1.086617
PF0081-C	10.885568	-1.086617
PF0084-C	10.885568	-1.086617
PF0085-C	10.885568	-1.086617
PF0089-C	10.885568	-1.086617
PF0090-C	10.885568	-1.086617
PF0092-C	10.885568	-1.086617
PF0095-C	10.885568	-1.086617
PF0096-C	10.885568	-1.086617
PF0097-C	10.885568	-1.086617
PF0098-C	10.885568	-1.086617
PF0099-C	10.885568	-1.086617
PF0100-C	10.885568	-1.086617
PF0101-C	10.885568	-1.086617
PF0102-C	10.885568	-1.086617
PF0103-C	10.885568	-1.086617
PF0104-C	10.885568	-1.086617
PF0105-C	10.885568	-1.086617
PF0106-C	10.885568	-1.086617
PF0107-C	10.885568	-1.086617
PF0108-C	10.885568	-1.086617
PF0109-C	10.885568	-1.086617
PF0111-C	10.885568	-1.086617
PF0112-C	10.885568	-1.086617
PF0113-C	10.885568	-1.086617
PF0114-C	10.885568	-1.086617
PF0115-C	10.885568	-1.086617
PF0116-C	10.885568	-1.086617
PF0117-C	10.885568	-1.086617
PF0118-C	10.885568	-1.086617
PF0119-C	10.885568	-1.086617
PF0121-C	10.885568	-1.086617
PF0122-C	10.885568	-1.086617
PF0123-C	10.885568	-1.086617
PF0124-C	10.885568	-1.086617
PF0125-C	10.885568	-1.086617
PF0127-C	10.885568	-1.086617
PF0128-C	10.885568	-1.086617
PF0129-C	10.885568	-1.086617
PF0130-C	10.885568	-1.086617
PF0131-C	10.885568	-1.086617
PF0132-C	10.885568	-1.086617
PF0133-C	10.885568	-1.086617
PF0134-C	10.885568	-1.086617
PF0135-C	10.885568	-1.086617
PF0136-C	10.885568	-1.086617
PF0137-C	10.885568	-1.086617
PF0138-C	10.885568	-1.086617
PF0140-C	10.885568	-1.086617
PF0141-C	10.885568	-1.086617
PF0142-C	10.885568	-1.086617
PF0143-C	10.885568	-1.086617
PF0144-C	10.885568	-1.086617
PF0145-C	10.885568	-1.086617
PF0146-C	10.885568	-1.086617
PF0147-C	10.885568	-1.086617
PF0148-C	10.885568	-1.086617
PF0149-C	10.885568	-1.086617
PF0150-C	10.885568	-1.086617
PF0151-C	10.885568	-1.086617
PF0152-C	10.885568	-1.086617
PF0153-C	10.885568	-1.086617
PF0154-C	10.885568	-1.086617
PF0155-C	10.885568	-1.086617
PF0156-C	10.885568	-1.086617
PF0157-C	10.885568	-1.086617
PF0158-C	10.885568	-1.086617
PF0159-C	10.885568	-1.086617
PF0160-C	10.885568	-1.086617
PF0161-C	10.885568	-1.086617
PF0162-C	10.885568	-1.086617
PF0163-C	10.885568	-1.086617
PF0164-C	10.885568	-1.086617
PF0166-C	10.885568	-1.086617
PF0167-C	10.885568	-1.086617
PF0168-C	10.885568	-1.086617
PF0169-C	10.885568	-1.086617
PF0170-C	10.885568	-1.086617
PF0172-C	10.885568	-1.086617
PF0175-C	10.885568	-1.086617
PF0176-C	10.885568	-1.086617
PF0177-C	10.885568	-1.086617
PF0178-C	10.885568	-1.086617
PF0180-C	10.885568	-1.086617
PF0181-C	10.885568	-1.086617
PF0184-C	10.885568	-1.086617
PF0185-C	10.885568	-1.086617
PF0186-C	10.885568	-1.086617
PF0188-C	10.885568	-1.086617
PF0189-C	10.885568	-1.086617
PF0190-C	10.885568	-1.086617
PF0191-C	10.885568	-1.086617
PF0192-C	10.885568	-1.086617
PF0193-C	10.885568	-1.086617
PF0195-C	10.885568	-1.086617
PF0196-C	10.885568	-1.086617
PF0197-C	10.885568	-1.086617
PF0198-C	10.885568	-1.086617
PF0199-C	10.885568	-1.086617
PF0202-C	10.885568	-1.086617
PF0203-C	10.885568	-1.086617
PF0204-C	10.885568	-1.086617
PF0205-C	10.885568	-1.086617
PF0206-C	10.885568	-1.086617
PF0207-C	10.885568	-1.086617
PF0208-C	10.885568	-1.086617
PF0211-C	10.885568	-1.086617
PF0212-C	10.885568	-1.086617
PF0213-C	10.885568	-1.086617
PF0214-C	10.885568	-1.086617
PF0217-C	10.885568	-1.086617
PF0218-C	10.885568	-1.086617
PF0219-C	10.885568	-1.086617
PF0221-C	10.885568	-1.086617
PF0222-C	10.885568	-1.086617
PF0223-C	10.885568	-1.086617
PF0225-C	10.885568	-1.086617
PF0226-C	10.885568	-1.086617
PF0228-C	10.885568	-1.086617
PF0229-C	10.885568	-1.086617
PF0230-C	10.885568	-1.086617
PF0231-C	10.885568	-1.086617
PF0232-C	10.885568	-1.086617
PF0233-C	10.885568	-1.086617
PF0234-C	10.885568	-1.086617
PF0235-C	10.885568	-1.086617
PF0236-C	10.885568	-1.086617
PF0238-C	10.885568	-1.086617
PF0239-C	10.885568	-1.086617
PF0240-C	10.885568	-1.086617
PF0241-C	10.885568	-1.086617
PF0242-C	10.885568	-1.086617
PF0245-C	10.885568	-1.086617
PF0246-C	10.885568	-1.086617
PF0248-C	10.885568	-1.086617
PF0249-C	10.885568	-1.086617
PF0250-C	10.885568	-1.086617
PF0252-C	10.885568	-1.086617
PF0253-C	10.885568	-1.086617
PF0254-C	10.885568	-1.086617
PF0255-C	10.885568	-1.086617
PF0256-C	10.885568	-1.086617
PF0258-C	10.885568	-1.086617
PF0259-C	10.885568	-1.086617
PF0260-C	10.885568	-1.086617
PF0261-C	10.885568	-1.086617
PF0262-C	10.885568	-1.086617
PF0263-C	10.885568	-1.086617
PF0264-C	10.885568	-1.086617
PF0265-C	10.885568	-1.086617
PF0266-C	10.885568	-1.086617
PF0267-C	10.885568	-1.086617
PF0268-C	10.885568	-1.086617
PF0269-C	10.885568	-1.086617
PF0270-C	10.885568	-1.086617
PF0272-C	10.885568	-1.086617
PF0274-C	10.885568	-1.086617
PF0275-C	10.885568	-1.086617
PF0276-C	10.885568	-1.086617
PF0277-C	10.885568	-1.086617
PF0278-C	10.885568	-1.086617
PF0279-C	10.885568	-1.086617
PF0280-C	10.885568	-1.086617
PF0281-C	10.885568	-1.086617
PF0282-C	10.885568	-1.086617
PF0283-C	10.885568	-1.086617
PF0285-C	10.885568	-1.086617
PF0286-C	10.885568	-1.086617
PF0287-C	10.885568	-1.086617
PF0288-C	10.885568	-1.086617
PF0289-C	10.885568	-1.086617
PF0290-C	10.885568	-1.086617
PF0291-C	10.885568	-1.086617
PF0294-C	10.885568	-1.086617
PF0295-C	10.885568	-1.086617
PF0298-C	10.885568	-1.086617
PF0299-C	10.885568	-1.086617
PF0301-C	10.885568	-1.086617
PF0304-C	10.885568	-1.086617
PF0305-C	10.885568	-1.086617
PF0306-C	10.885568	-1.086617
PF0308-C	10.885568	-1.086617
PF0309-C	10.885568	-1.086617
PF0310-C	10.885568	-1.086617
PF0311-C	10.885568	-1.086617
PF0312-C	10.885568	-1.086617
PF0314-C	10.885568	-1.086617
PF0318-C	10.885568	-1.086617
PF0321-C	10.885568	-1.086617
PF0323-C	10.885568	-1.086617
PF0325-C	10.885568	-1.086617
PF0326-C	10.885568	-1.086617
PF0327-C	10.885568	-1.086617
PF0328-C	10.885568	-1.086617
PF0329-C	10.885568	-1.086617
PF0330-C	10.885568	-1.086617
PF0331-C	10.885568	-1.086617
PF0332-C	10.885568	-1.086617
PF0333-C	10.885568	-1.086617
PF0334-C	10.885568	-1.086617
PF0335-CW	10.885568	-1.086617
PF0336-CW	10.885568	-1.086617
PF0337-C	10.885568	-1.086617
PF0338-C	10.885568	-1.086617
PF0339-C	10.885568	-1.086617
PF0340-C	10.885568	-1.086617
PF0341-C	10.885568	-1.086617
PF0342-C	10.885568	-1.086617
PF0343-C	10.885568	-1.086617
PF0344-C	10.885568	-1.086617
PF0345-C	10.885568	-1.086617
PF0346-C	10.885568	-1.086617
PF0347-C	10.885568	-1.086617
PF0349-C	10.885568	-1.086617
PF0350-C	10.885568	-1.086617
PF0351-C	10.885568	-1.086617
PF0352-C	10.885568	-1.086617
PF0353-C	10.885568	-1.086617
PF0354-C	10.885568	-1.086617
PF0355-C	10.885568	-1.086617
PF0356-C	10.885568	-1.086617
PF0357-C	10.885568	-1.086617
PF0358-C	10.885568	-1.086617
PF0359-C	10.885568	-1.086617
PF0360-C	10.885568	-1.086617
PF0361-C	10.885568	-1.086617
PF0362-C	10.885568	-1.086617
PF0363-C	10.885568	-1.086617
PF0364-C	10.885568	-1.086617
PF0365-C	10.885568	-1.086617
PF0366-C	10.885568	-1.086617
PF0367-C	10.885568	-1.086617
PF0368-C	10.885568	-1.086617
PF0369-C	10.885568	-1.086617
PF0370-C	10.885568	-1.086617
PF0371-C	10.885568	-1.086617
PF0372-C	10.885568	-1.086617
PF0373-C	10.885568	-1.086617
PF0374-C	10.885568	-1.086617
PF0375-C	10.885568	-1.086617
PF0376-C	10.885568	-1.086617
PF0377-C	10.885568	-1.086617
PF0378-C	10.885568	-1.086617
PF0380-C	10.885568	-1.086617
PF0381-C	10.885568	-1.086617
PF0383-C	10.885568	-1.086617
PF0385-C	10.885568	-1.086617
PF0386-C	10.885568	-1.086617
PF0388-C	10.885568	-1.086617
PF0389-C	10.885568	-1.086617
PF0390-C	10.885568	-1.086617
PF0392-C	10.885568	-1.086617
PF0393-CW	10.885568	-1.086617
PF0395-C	10.885568	-1.086617
PF0396-C	10.885568	-1.086617
PF0397-C	10.885568	-1.086617
PF0398-C	10.885568	-1.086617
PF0399-C	10.885568	-1.086617
PF0400-C	10.885568	-1.086617
PF0401-C	10.885568	-1.086617
PF0404-C	10.885568	-1.086617
PF0405-C	10.885568	-1.086617
PF0406-C	10.885568	-1.086617
PF0407-C	10.885568	-1.086617
PF0408-C	10.885568	-1.086617
PF0409-C	10.885568	-1.086617
PF0410-CW	10.885568	-1.086617
PF0411-C	10.885568	-1.086617
PF0412-C	10.885568	-1.086617
PF0413-C	10.885568	-1.086617
PF0414-C	10.885568	-1.086617
PF0415-C	10.885568	-1.086617
PF0417-C	10.885568	-1.086617
PF0418-C	10.885568	-1.086617
PF0419-C	10.885568	-1.086617
PF0421-C	10.885568	-1.086617
PF0422-C	10.885568	-1.086617
PF0423-C	10.885568	-1.086617
PF0424-C	10.885568	-1.086617
PF0425-C	10.885568	-1.086617
PF0427-C	10.885568	-1.086617
PF0428-CW	10.885568	-1.086617
PF0430-C	10.885568	-1.086617
PF0431-C	10.885568	-1.086617
PF0432-C	10.885568	-1.086617
PF0433-C	10.885568	-1.086617
PF0434-C	10.885568	-1.086617
PF0437-C	10.885568	-1.086617
PF0438-CW	10.885568	-1.086617
PF0439-C	10.885568	-1.086617
PF0440-C	10.885568	-1.086617
PF0441-CW	10.885568	-1.086617
PF0442-C	10.885568	-1.086617
PF0443-C	10.885568	-1.086617
PF0444-CW	10.885568	-1.086617
PF0445-C	10.885568	-1.086617
PF0446-CW	10.885568	-1.086617
PF0447-C	10.885568	-1.086617
PF0448-C	10.885568	-1.086617
PF0449-C	10.885568	-1.086617
PF0450-C	10.885568	-1.086617
PF0451-C	10.885568	-1.086617
PF0452-C	10.885568	-1.086617
PF0453-C	10.885568	-1.086617
PF0454-C	10.885568	-1.086617
PF0456-C	10.885568	-1.086617
PF0458-C	10.885568	-1.086617
PF0461-C	10.885568	-1.086617
PF0463-C	10.885568	-1.086617
PF0464-C	10.885568	-1.086617
PF0465-C	10.885568	-1.086617
PF0466-C	10.885568	-1.086617
PF0467-C	10.885568	-1.086617
PF0469-C	10.885568	-1.086617
PF0471-C	10.885568	-1.086617
PF0472-C	10.885568	-1.086617
PF0473-C	10.885568	-1.086617
PF0476-C	10.885568	-1.086617
PF0477-C	10.885568	-1.086617
PF0478-C	10.885568	-1.086617
PF0479-C	10.885568	-1.086617
PF0480-C	10.885568	-1.086617
PF0482-C	10.885568	-1.086617
PF0484-C	10.885568	-1.086617
PF0485-C	10.885568	-1.086617
PF0486-C	10.885568	-1.086617
PF0487-C	10.885568	-1.086617
PF0488-C	10.885568	-1.086617
PF0489-C	10.885568	-1.086617
PF0491-C	10.885568	-1.086617
PF0492-C	10.885568	-1.086617
PF0493-C	10.885568	-1.086617
PF0494-C	10.885568	-1.086617
PF0499-C	10.885568	-1.086617
PF0502-C	10.885568	-1.086617
PF0504-C	10.885568	-1.086617
PF0507-C	10.885568	-1.086617
PF0510-C	10.885568	-1.086617
PF0511-C	10.885568	-1.086617
PF0512-C	10.885568	-1.086617
PF0513-C	10.885568	-1.086617
PF0514-C	10.885568	-1.086617
PF0515-C	10.885568	-1.086617
PF0518-C	10.885568	-1.086617
PF0519-C	10.885568	-1.086617
PF0522-C	10.885568	-1.086617
PF0524-C	10.885568	-1.086617
PF0525-C	10.885568	-1.086617
PF0529-C	10.885568	-1.086617
PF0531-C	10.885568	-1.086617
PF0539-C	10.885568	-1.086617
PF0542-C	10.885568	-1.086617
PF0550-C	8.05	-1.71667
PF0550-Cx	8.05	-1.71667
PF0554-C	8.05	-1.71667
PF0554-Cx	8.05	-1.71667
PF0556-C	8.05	-1.71667
PF0556-Cx	8.05	-1.71667
PF0557-C	8.05	-1.71667
PF0557-Cx	8.05	-1.71667
PF0559-C	8.05	-1.71667
PF0559-Cx	8.05	-1.71667
PF0560-C	8.05	-1.71667
PF0560-Cx	8.05	-1.71667
PF0562-C	8.05	-1.71667
PF0562-Cx	8.05	-1.71667
PF0578-C	8.05	-1.71667
PF0578-Cx	8.05	-1.71667
PF0579-C	8.05	-1.71667
PF0579-Cx	8.05	-1.71667
PF0583-C	8.05	-1.71667
PF0583-Cx	8.05	-1.71667
PF0584-C	8.05	-1.71667
PF0584-Cx	8.05	-1.71667
PF0587-C	8.05	-1.71667
PF0590-C	8.05	-1.71667
PF0590-Cx	8.05	-1.71667
PF0596-C	8.05	-1.71667
PF0597-C	8.05	-1.71667
PF0599-C	8.05	-1.71667
PF0600-C	8.05	-1.71667
PF0603-C	8.05	-1.71667
PF0604-C	8.05	-1.71667
PF0606-C	8.05	-1.71667
PF0608-C	8.05	-1.71667
PF0609-C	8.05	-1.71667
PF0610-C	8.05	-1.71667
PF0612-C	8.05	-1.71667
PF0613-C	8.05	-1.71667
PF0614-C	8.05	-1.71667
PF0615-C	8.05	-1.71667
PF0616-C	8.05	-1.71667
PF0617-C	8.05	-1.71667
PF0619-C	8.05	-1.71667
PF0620-C	8.05	-1.71667
PF0621-C	8.05	-1.71667
PF0624-C	8.05	-1.71667
PF0625-C	8.05	-1.71667
PF0626-C	8.05	-1.71667
PF0627-C	8.05	-1.71667
PF0628-C	8.05	-1.71667
PF0629-C	8.05	-1.71667
PF0630-C	8.05	-1.71667
PF0632-C	8.05	-1.71667
PF0633-C	8.05	-1.71667
PF0634-C	8.05	-1.71667
PF0635-C	8.05	-1.71667
PF0638-C	8.05	-1.71667
PF0639-C	8.05	-1.71667
PF0641-C	8.05	-1.71667
PF0643-C	8.05	-1.71667
PF0647-C	8.05	-1.71667
PF0650-C	8.05	-1.71667
PF0651-C	8.05	-1.71667
PF0653-C	8.05	-1.71667
PF0655-C	8.05	-1.71667
PF0661-C	8.05	-1.71667
